dt,is_long,R,R_cost,year,maturity
2025-09-29 03:50:00-07:00,True,-1.0,-1.0234710743801654,2025,3.8573373821942623
2025-09-29 07:25:00-07:00,True,-1.0,-1.0058677685950412,2025,3.8573373821942623
2025-10-01 07:05:00-07:00,True,1.5,1.4907491856677524,2025,2.8086984549454947
2025-10-01 12:30:00-07:00,True,1.5,1.4884552845528456,2025,2.8086984549454947
2025-10-05 18:30:00-07:00,True,1.5,1.455625,2025,3.5871432497979274
2025-10-10 07:00:00-07:00,True,-1.0,-1.01109375,2025,4.379699015571186
2025-10-14 11:50:00-07:00,True,-1.0,-1.0232786885245901,2025,1.2367910070451034
2025-10-19 22:45:00-07:00,True,-1.0,-1.0260550458715596,2025,1.6697796268485887
2025-10-21 23:40:00-07:00,True,-1.0,-1.0205797101449274,2025,2.2091746069984715
2025-10-23 21:15:00-07:00,True,0.5,0.47551724137931034,2025,1.5989598924997057
2025-10-24 09:50:00-07:00,True,-1.0,-1.014129353233831,2025,2.158268489847936
2025-10-29 01:20:00-07:00,True,-1.0,-1.014869109947644,2025,4.362803822624557
2025-10-30 17:15:00-07:00,True,1.5,1.4757264957264957,2025,4.0522367485719855
2025-11-05 08:25:00-08:00,True,0.5,0.49279187817258885,2025,1.1785229805341777
2025-11-09 21:45:00-08:00,True,1.5,1.4755172413793103,2025,0.21761929877521782
2025-11-12 23:25:00-08:00,True,-1.0,-1.0208823529411766,2025,1.4561177331746273
2025-11-19 23:20:00-08:00,True,-1.0,-1.0117355371900827,2025,-1.44529751415997
2025-11-24 12:55:00-08:00,True,-1.0,-1.0079775280898877,2025,-1.408937073655731
2025-11-28 07:50:00-08:00,True,1.5,1.4900350877192983,2025,0.17501028437156835
2025-12-01 02:45:00-08:00,True,-1.0,-1.0123478260869565,2025,0.009122179994577184
2025-12-02 05:00:00-08:00,True,1.5,1.48890625,2025,0.1774838838541436
2025-12-02 10:55:00-08:00,True,0.5,0.49224043715846993,2025,0.1774838838541436
2025-12-04 21:40:00-08:00,True,0.5,0.4657831325301205,2025,0.8434595600259298
2025-12-07 21:15:00-08:00,True,-1.0,-1.0350617283950618,2025,1.0392114549985312
2025-12-09 10:55:00-08:00,True,-1.0,-1.0161363636363636,2025,0.8662651468511753
2025-12-09 22:05:00-08:00,True,1.5,1.4645,2025,0.8662651468511753
2025-12-18 03:50:00-08:00,True,-1.0,-1.022015503875969,2025,-1.0449333024399745
2025-12-21 20:50:00-08:00,True,-1.0,-1.0394444444444444,2025,0.3804760685196086
2025-12-23 12:55:00-08:00,True,1.5,1.4880672268907562,2025,0.6425531300954266
2025-12-24 07:05:00-08:00,True,1.5,1.4786466165413534,2025,1.0255234790939773
2025-12-26 06:15:00-08:00,True,-1.0,-1.0350617283950618,2025,1.4183417633176505
2025-12-30 10:30:00-08:00,True,-1.0,-1.02272,2025,1.0846907643063568
2026-01-04 18:50:00-08:00,True,0.5,0.4724271844660194,2026,-0.023708568073570177
2026-01-07 04:45:00-08:00,True,1.5,1.4827878787878788,2026,1.2853847381159011
2026-01-12 09:45:00-08:00,True,0.5,0.4817948717948718,2026,1.0190425789888156
2026-01-15 08:05:00-08:00,True,-1.0,-1.0095622895622895,2026,0.6345546593548381
2026-01-20 08:30:00-08:00,True,-1.0,-1.0076344086021505,2026,-1.120837785234091
2026-01-29 16:05:00-08:00,True,-1.0,-1.0065588914549655,2026,1.920203205808618
2026-02-02 17:45:00-08:00,True,-1.0,-1.022015503875969,2026,-0.8477756921644943
2026-02-09 11:05:00-08:00,True,-1.0,-1.0083529411764707,2026,-0.9539158602918605
2026-02-12 02:05:00-08:00,True,-1.0,-1.015187165775401,2026,-0.5602486755056517
2026-02-19 22:55:00-08:00,True,-1.0,-1.0126785714285713,2026,-1.1470548907604616
2026-02-23 17:45:00-08:00,True,0.5,0.4798581560283688,2026,-1.3619692513805666
2026-02-24 15:35:00-08:00,True,1.5,1.4820253164556962,2026,-1.4823880028821197
2026-03-04 05:05:00-08:00,True,0.5,0.4940956340956341,2026,-1.5867581757580878
2026-03-04 10:30:00-08:00,True,-1.0,-1.0102898550724637,2026,-1.5867581757580878
2026-03-04 11:40:00-08:00,True,-1.0,-1.0107169811320755,2026,-1.5867581757580878
2026-03-04 15:45:00-08:00,True,0.5,0.4869724770642202,2026,-1.5867581757580878
2026-03-09 02:15:00-07:00,True,0.5,0.49382608695652175,2026,-2.177882067394362
2026-03-09 22:35:00-07:00,True,1.5,1.4926424870466322,2026,-2.177882067394362
2026-03-15 20:20:00-07:00,True,1.5,1.4776377952755906,2026,-1.7160401286427105
2026-03-17 10:40:00-07:00,True,1.5,1.492,2026,-0.7845144475122846
2026-03-17 12:55:00-07:00,True,1.5,1.4850526315789474,2026,-0.7845144475122846
2026-03-24 17:35:00-07:00,True,-1.0,-1.0081844380403457,2026,-1.2137553686679785
2026-03-25 05:00:00-07:00,True,-1.0,-1.010179211469534,2026,-1.1763646915859634
2026-03-30 22:50:00-07:00,True,0.5,0.492680412371134,2026,-2.809793440537982
2026-04-02 10:15:00-07:00,True,0.5,0.4928643216080402,2026,-1.588635153378004
2026-04-05 21:05:00-07:00,True,0.5,0.49386609071274296,2026,-0.968694335531301
2026-04-12 21:55:00-07:00,True,1.5,1.4783206106870228,2026,1.486780209404337
2026-04-14 17:10:00-07:00,True,0.5,0.4750877192982456,2026,1.951462601025855
2026-04-14 20:50:00-07:00,True,0.5,0.4783206106870229,2026,1.951462601025855
2026-04-16 10:45:00-07:00,True,-1.0,-1.0096928327645052,2026,3.626823058074446
2026-04-20 05:20:00-07:00,True,1.5,1.4835838150289018,2026,4.08759583446833
2026-04-22 03:35:00-07:00,True,1.5,1.4891603053435114,2026,4.43823328128447
2026-04-22 15:20:00-07:00,True,-1.0,-1.0059414225941423,2026,4.43823328128447
2026-04-24 07:45:00-07:00,True,1.5,1.4943086172344688,2026,4.828183071571393
2026-04-24 12:55:00-07:00,True,-1.0,-1.0120338983050847,2026,4.828183071571393
2026-04-28 19:10:00-07:00,True,-1.0,-1.0091612903225806,2026,5.55502274252198
2026-04-28 23:05:00-07:00,True,-1.0,-1.018205128205128,2026,5.55502274252198
2026-05-06 23:25:00-07:00,True,0.5,0.47320754716981134,2026,6.9864306596896215
2026-05-08 12:40:00-07:00,True,0.5,0.4870909090909091,2026,7.738699885804107
2026-05-20 11:05:00-07:00,True,-1.0,-1.0063820224719102,2026,5.553134590523974
2026-05-22 00:25:00-07:00,True,0.5,0.4848128342245989,2026,6.255292043374025
2026-05-26 11:05:00-07:00,True,1.5,1.4876521739130435,2026,6.349597526542236
2026-06-02 12:05:00-07:00,True,0.5,0.48826446280991737,2026,6.2654981196244295
2026-06-03 04:55:00-07:00,True,-1.0,-1.0110505836575876,2026,6.4798331266861595
2026-06-07 19:30:00-07:00,True,-1.0,-1.0047254575707154,2026,0.9456823515244072
2026-06-07 20:25:00-07:00,True,-1.0,-1.0062144420131292,2026,0.9456823515244072
2026-06-08 04:10:00-07:00,True,1.5,1.4925263157894737,2026,1.3447450057802692
2026-06-14 23:25:00-07:00,True,0.5,0.4848128342245989,2026,1.827564477160906
2026-06-15 06:15:00-07:00,True,1.5,1.48911877394636,2026,2.6318998356470074
2026-06-24 20:20:00-07:00,True,1.5,1.493022113022113,2026,0.6534381730280713
2026-06-30 16:35:00-07:00,True,-1.0,-1.0153513513513515,2026,0.7243857960059331
2026-07-03 08:20:00-07:00,True,-1.0,-1.0202857142857142,2026,0.08387592342123336
2026-07-06 03:15:00-07:00,True,0.5,0.48660377358490564,2026,0.030630690800734797
2026-07-06 07:10:00-07:00,True,-1.0,-1.00324942791762,2026,0.030630690800734797
2026-07-08 12:55:00-07:00,True,0.5,0.4937855579868709,2026,-0.8550357938729942
2026-07-09 16:20:00-07:00,True,-1.0,-1.0158659217877095,2026,-0.38468690760290125
2026-07-10 05:40:00-07:00,True,0.5,0.4919546742209632,2026,-0.05864192972691501
2026-07-21 03:50:00-07:00,True,-1.0,-1.023089430894309,2026,-1.2632030936445513
2026-07-21 08:10:00-07:00,True,-1.0,-1.0033490566037735,2026,-1.2632030936445513
2026-07-28 05:45:00-07:00,True,-1.0,-1.0043226788432267,2026,-3.075616025978749
2026-07-30 09:05:00-07:00,True,1.5,1.4954414125200641,2026,-3.623857091010558
2026-08-05 05:15:00-07:00,True,0.5,0.49188571428571426,2026,0.7428560565635844
2026-08-09 22:55:00-07:00,True,-1.0,-1.0110505836575876,2026,0.5314022970063832
2026-08-10 01:55:00-07:00,True,-1.0,-1.0286868686868686,2026,0.6684793158742763
2026-08-11 21:50:00-07:00,True,-1.0,-1.0238655462184874,2026,0.4276193589868391
2026-08-12 05:25:00-07:00,True,0.5,0.4880672268907563,2026,0.43736017740463173
2026-08-16 22:35:00-07:00,True,1.5,1.4716,2026,1.3576528717189489
2026-08-19 17:40:00-07:00,True,-1.0,-1.0089308176100629,2026,0.28653767007073466
2026-08-20 22:05:00-07:00,True,1.5,1.4858,2026,0.5379921903735296
