signal_time,entry_time,exit_time,direction,signal_bar_index,entry_price,exit_price,stop_price,target_price,stop_ticks,gross_dollars,costs_dollars,net_dollars,r_multiple,exit_reason,session_date,regime_ratio,expected_ticks,prior_tr_ticks,year
2026-02-16 18:10:00-05:00,2026-02-16 18:15:00-05:00,2026-02-16 18:17:00-05:00,LONG,279491,24777.75,24768.5,24768.75,24786.75,36,-185.0,14.2,-189.2,-1.051111111111111,STOP,2026-02-17,1.393939393939394,71.73913043478261,100.0,2026
2026-02-16 18:40:00-05:00,2026-02-16 18:45:00-05:00,2026-02-16 18:46:00-05:00,LONG,279497,24811.75,24805.5,24805.75,24817.75,24,-125.0,14.2,-129.2,-1.0766666666666667,STOP,2026-02-17,1.2963636363636364,47.826086956521735,62.0,2026
2026-02-17 18:30:00-05:00,2026-02-17 18:35:00-05:00,2026-02-17 18:36:00-05:00,SHORT,279771,24725.5,24719.25,24732.0,24719.0,26,125.0,14.2,120.8,0.9292307692307692,TARGET,2026-02-18,1.3721590909090908,51.01449275362319,70.0,2026
2026-02-17 19:05:00-05:00,2026-02-17 19:10:00-05:00,2026-02-17 19:10:00-05:00,LONG,279778,24726.0,24732.75,24719.0,24733.0,28,135.0,14.2,130.8,0.9342857142857144,TARGET,2026-02-18,1.796875,55.65217391304348,100.0,2026
2026-02-18 18:05:00-05:00,2026-02-18 18:10:00-05:00,2026-02-18 18:11:00-05:00,LONG,280042,24981.25,24990.75,24971.5,24991.0,39,190.0,14.2,185.8,0.9528205128205128,TARGET,2026-02-19,2.1039772727272728,77.0,161.0,2026
2026-02-18 19:25:00-05:00,2026-02-18 19:30:00-05:00,2026-02-18 19:32:00-05:00,SHORT,280058,24931.0,24924.5,24937.75,24924.25,27,130.0,14.2,125.8,0.9318518518518518,TARGET,2026-02-19,1.7214506172839505,54.0,97.0,2026
2026-02-19 18:35:00-05:00,2026-02-19 18:40:00-05:00,2026-02-19 18:44:00-05:00,LONG,280324,24879.75,24873.0,24873.25,24886.25,26,-135.0,14.2,-139.2,-1.0707692307692307,STOP,2026-02-20,1.3745791245791246,51.65217391304348,71.0,2026
2026-02-19 19:15:00-05:00,2026-02-19 19:20:00-05:00,2026-02-19 19:22:00-05:00,LONG,280332,24874.0,24866.5,24866.75,24881.25,29,-150.0,14.2,-154.2,-1.063448275862069,STOP,2026-02-20,1.4375,56.34782608695652,81.0,2026
2026-02-22 18:15:00-05:00,2026-02-22 18:20:00-05:00,2026-02-22 18:21:00-05:00,LONG,280596,25040.0,25030.0,25030.25,25049.75,39,-200.0,14.2,-204.2,-1.047179487179487,STOP,2026-02-23,1.3198863636363636,76.52173913043478,101.0,2026
2026-02-22 18:45:00-05:00,2026-02-22 18:50:00-05:00,2026-02-22 18:50:00-05:00,SHORT,280602,24958.75,24965.5,24965.25,24952.25,26,-135.0,14.2,-139.2,-1.0707692307692307,STOP,2026-02-23,2.371875,51.01449275362319,121.0,2026
2026-02-23 18:30:00-05:00,2026-02-23 18:35:00-05:00,2026-02-23 18:43:00-05:00,LONG,280875,24819.0,24812.75,24813.0,24825.0,24,-125.0,14.2,-129.2,-1.0766666666666667,STOP,2026-02-24,1.5263636363636366,47.826086956521735,73.0,2026
2026-02-23 19:00:00-05:00,2026-02-23 19:05:00-05:00,2026-02-23 19:06:00-05:00,SHORT,280881,24801.0,24808.0,24807.75,24794.25,27,-140.0,14.2,-144.2,-1.068148148148148,STOP,2026-02-24,1.6866666666666668,52.17391304347826,88.0,2026
2026-02-24 18:05:00-05:00,2026-02-24 18:10:00-05:00,2026-02-24 18:11:00-05:00,SHORT,281146,24998.5,25007.75,25007.5,24989.5,36,-185.0,14.2,-189.2,-1.051111111111111,STOP,2026-02-25,1.352121212121212,71.73913043478261,97.0,2026
2026-02-24 18:35:00-05:00,2026-02-24 18:40:00-05:00,2026-02-24 18:41:00-05:00,LONG,281152,25031.0,25036.75,25025.0,25037.0,24,115.0,14.2,110.8,0.9233333333333333,TARGET,2026-02-25,1.3590909090909091,47.826086956521735,65.0,2026
2026-02-25 18:10:00-05:00,2026-02-25 18:15:00-05:00,2026-02-25 18:16:00-05:00,LONG,281423,25379.5,25387.5,25371.25,25387.75,33,160.0,14.2,155.8,0.9442424242424243,TARGET,2026-02-26,2.6515151515151514,66.0,175.0,2026
2026-02-25 18:40:00-05:00,2026-02-25 18:45:00-05:00,2026-02-25 18:45:00-05:00,SHORT,281429,25298.0,25304.0,25303.75,25292.25,23,-120.0,14.2,-124.2,-1.08,STOP,2026-02-26,3.0227272727272734,44.31884057971014,133.0,2026
2026-02-26 18:05:00-05:00,2026-02-26 18:10:00-05:00,2026-02-26 18:12:00-05:00,SHORT,281698,24983.5,24992.0,24991.75,24975.25,33,-170.0,14.2,-174.2,-1.0557575757575757,STOP,2026-02-27,3.3823529411764706,65.04347826086956,220.0,2026
2026-02-26 18:35:00-05:00,2026-02-26 18:40:00-05:00,2026-02-26 18:42:00-05:00,SHORT,281704,25005.0,24999.75,25010.5,24999.5,22,105.0,14.2,100.8,0.9163636363636364,TARGET,2026-02-27,1.844919786096257,43.362318840579704,80.0,2026
2026-03-01 18:10:00-05:00,2026-03-01 18:15:00-05:00,2026-03-01 18:15:00-05:00,LONG,281975,24783.5,24774.75,24775.0,24792.0,34,-175.0,14.2,-179.2,-1.0541176470588234,STOP,2026-03-02,3.7785714285714285,66.95652173913044,253.0,2026
2026-03-01 18:45:00-05:00,2026-03-01 18:50:00-05:00,2026-03-01 18:50:00-05:00,LONG,281982,24755.25,24749.25,24749.5,24761.0,23,-120.0,14.2,-124.2,-1.08,STOP,2026-03-02,2.9375800256081948,45.27536231884058,133.0,2026
2026-03-02 18:25:00-05:00,2026-03-02 18:30:00-05:00,2026-03-02 18:30:00-05:00,SHORT,282254,24959.0,24965.25,24965.0,24953.0,24,-125.0,14.2,-129.2,-1.0766666666666667,STOP,2026-03-03,1.4218181818181819,47.826086956521735,102.0,2026
2026-03-02 18:55:00-05:00,2026-03-02 19:00:00-05:00,2026-03-02 19:01:00-05:00,LONG,282260,24965.75,24958.75,24959.0,24972.5,27,-140.0,14.2,-144.2,-1.068148148148148,STOP,2026-03-03,1.3800000000000001,52.17391304347826,66.0,2026
2026-03-03 18:05:00-05:00,2026-03-03 18:10:00-05:00,2026-03-03 18:10:00-05:00,SHORT,282526,24710.75,24721.0,24720.75,24700.75,40,-205.0,14.2,-209.2,-1.046,STOP,2026-03-04,1.8767798466593646,79.86956521739131,149.0,2026
2026-03-03 18:55:00-05:00,2026-03-03 19:00:00-05:00,2026-03-03 19:00:00-05:00,SHORT,282536,24710.5,24703.25,24718.0,24703.0,30,145.0,14.2,140.8,0.9386666666666668,TARGET,2026-03-04,1.8108766233766236,58.43478260869565,97.0,2026
2026-03-04 18:45:00-05:00,2026-03-04 18:50:00-05:00,2026-03-04 18:51:00-05:00,LONG,282810,25181.0,25173.0,25173.25,25188.75,31,-160.0,14.2,-164.2,-1.0593548387096774,STOP,2026-03-05,2.1340206185567014,61.85507246376811,132.0,2026
2026-03-04 19:20:00-05:00,2026-03-04 19:25:00-05:00,2026-03-04 19:26:00-05:00,LONG,282817,25221.75,25213.0,25213.25,25230.25,34,-175.0,14.2,-179.2,-1.0541176470588234,STOP,2026-03-05,3.038015463917526,67.47826086956522,205.0,2026
2026-03-05 19:05:00-05:00,2026-03-05 19:10:00-05:00,2026-03-05 19:15:00-05:00,LONG,283090,25087.25,25096.5,25077.75,25096.75,38,185.0,14.2,180.8,0.9515789473684211,TARGET,2026-03-06,1.2792431192660552,75.82608695652173,97.0,2026
2026-03-05 21:15:00-05:00,2026-03-05 21:20:00-05:00,2026-03-05 21:21:00-05:00,LONG,283116,25100.0,25110.5,25089.25,25110.75,43,210.0,14.2,205.8,0.9572093023255814,TARGET,2026-03-06,1.3129459734964322,85.30434782608695,112.0,2026
2026-03-08 18:20:00-04:00,2026-03-08 18:25:00-04:00,2026-03-08 18:25:00-04:00,LONG,283357,24283.25,24271.0,24271.25,24295.25,48,-245.0,14.2,-249.2,-1.0383333333333333,STOP,2026-03-09,2.109012199921291,110.95652173913044,233.0,2026
2026-03-08 19:10:00-04:00,2026-03-08 19:15:00-04:00,2026-03-08 19:17:00-04:00,SHORT,283367,24277.0,24287.5,24287.25,24266.75,41,-210.0,14.2,-214.2,-1.0448780487804878,STOP,2026-03-09,1.5614224137931034,80.69565217391305,126.0,2026
2026-03-09 18:05:00-04:00,2026-03-09 18:10:00-04:00,2026-03-09 18:10:00-04:00,SHORT,283630,24929.25,24941.5,24941.25,24917.25,48,-245.0,14.2,-249.2,-1.0383333333333333,STOP,2026-03-10,3.3014354066985643,118.60869565217392,390.0,2026
2026-03-09 18:35:00-04:00,2026-03-09 18:40:00-04:00,2026-03-09 18:41:00-04:00,SHORT,283636,24893.25,24903.5,24903.25,24883.25,40,-205.0,14.2,-209.2,-1.046,STOP,2026-03-10,2.2510997067448684,79.07246376811594,178.0,2026
2026-03-10 18:30:00-04:00,2026-03-10 18:35:00-04:00,2026-03-10 18:39:00-04:00,SHORT,283911,24966.75,24957.0,24976.75,24956.75,40,195.0,14.2,190.8,0.9540000000000001,TARGET,2026-03-11,1.4929090909090912,79.71014492753622,119.0,2026
2026-03-10 20:10:00-04:00,2026-03-10 20:15:00-04:00,2026-03-10 20:16:00-04:00,LONG,283931,25068.0,25055.75,25056.0,25080.0,48,-245.0,14.2,-249.2,-1.0383333333333333,STOP,2026-03-11,2.261851900222019,110.97101449275362,251.0,2026
2026-03-11 18:05:00-04:00,2026-03-11 18:10:00-04:00,2026-03-11 18:24:00-04:00,SHORT,284182,24902.0,24890.25,24914.0,24890.0,48,235.0,14.2,230.8,0.9616666666666667,TARGET,2026-03-12,1.5215097402597402,107.1304347826087,163.0,2026
2026-03-11 18:40:00-04:00,2026-03-11 18:45:00-04:00,2026-03-11 18:46:00-04:00,SHORT,284189,24833.0,24842.25,24842.0,24824.0,36,-185.0,14.2,-189.2,-1.051111111111111,STOP,2026-03-12,1.7642045454545456,71.42028985507245,126.0,2026
2026-03-12 18:05:00-04:00,2026-03-12 18:10:00-04:00,2026-03-12 18:10:00-04:00,SHORT,284458,24570.5,24558.75,24582.5,24558.5,48,235.0,14.2,230.8,0.9616666666666667,TARGET,2026-03-13,1.596694214876033,105.21739130434783,168.0,2026
2026-03-12 18:50:00-04:00,2026-03-12 18:55:00-04:00,2026-03-12 19:01:00-04:00,SHORT,284467,24581.5,24590.75,24590.5,24572.5,36,-185.0,14.2,-189.2,-1.051111111111111,STOP,2026-03-13,1.525413223140496,70.14492753623188,107.0,2026
2026-03-15 18:05:00-04:00,2026-03-15 18:10:00-04:00,2026-03-15 18:10:00-04:00,LONG,284734,24321.5,24333.25,24309.5,24333.5,48,235.0,14.2,230.8,0.9616666666666667,TARGET,2026-03-16,4.917508417508418,103.30434782608695,508.0,2026
2026-03-15 18:40:00-04:00,2026-03-15 18:45:00-04:00,2026-03-15 18:45:00-04:00,LONG,284741,24379.0,24387.5,24370.25,24387.75,35,170.0,14.2,165.8,0.9474285714285715,TARGET,2026-03-16,1.916666666666667,68.8695652173913,132.0,2026
2026-03-16 18:05:00-04:00,2026-03-16 18:10:00-04:00,2026-03-16 18:18:00-04:00,SHORT,285010,24856.25,24844.5,24868.25,24844.25,48,235.0,14.2,230.8,0.9616666666666667,TARGET,2026-03-17,1.4889807162534434,94.69565217391305,141.0,2026
2026-03-16 18:35:00-04:00,2026-03-16 18:40:00-04:00,2026-03-16 18:40:00-04:00,SHORT,285016,24848.0,24840.25,24856.0,24840.0,32,155.0,14.2,150.8,0.9425000000000001,TARGET,2026-03-17,1.3305785123966944,63.13043478260869,84.0,2026
2026-03-17 20:50:00-04:00,2026-03-17 20:55:00-04:00,2026-03-17 21:02:00-04:00,LONG,285319,25078.0,25086.75,25069.0,25087.0,36,175.0,14.2,170.8,0.948888888888889,TARGET,2026-03-18,1.3312807881773399,70.60869565217392,94.0,2026
2026-03-18 07:30:00-04:00,2026-03-18 07:35:00-04:00,2026-03-18 07:37:00-04:00,SHORT,285447,25126.25,25116.0,25136.75,25115.75,42,205.0,14.2,200.8,0.9561904761904763,TARGET,2026-03-18,2.9527027027027026,83.65217391304348,247.0,2026
2026-03-18 18:05:00-04:00,2026-03-18 18:10:00-04:00,2026-03-18 18:11:00-04:00,SHORT,285562,24604.0,24594.0,24614.25,24593.75,41,200.0,14.2,195.8,0.9551219512195123,TARGET,2026-03-19,1.4188311688311688,80.34782608695653,114.0,2026
2026-03-18 19:05:00-04:00,2026-03-18 19:10:00-04:00,2026-03-18 19:11:00-04:00,LONG,285574,24603.5,24610.75,24596.0,24611.0,30,145.0,14.2,140.8,0.9386666666666668,TARGET,2026-03-19,1.5230654761904763,58.43478260869565,89.0,2026
2026-03-19 19:25:00-04:00,2026-03-19 19:30:00-04:00,2026-03-19 19:34:00-04:00,SHORT,285854,24620.0,24613.0,24627.25,24612.75,29,140.0,14.2,135.8,0.9365517241379311,TARGET,2026-03-20,1.5230654761904763,56.33333333333333,89.0,2026
2026-03-19 20:05:00-04:00,2026-03-19 20:10:00-04:00,2026-03-19 20:11:00-04:00,SHORT,285862,24612.5,24622.25,24622.0,24603.0,38,-195.0,14.2,-199.2,-1.048421052631579,STOP,2026-03-20,2.504032258064516,75.47826086956522,189.0,2026
2026-03-22 18:10:00-04:00,2026-03-22 18:15:00-04:00,2026-03-22 18:15:00-04:00,LONG,286115,23980.75,23970.25,23970.5,23991.0,41,-210.0,14.2,-214.2,-1.0448780487804878,STOP,2026-03-23,2.78375470683163,80.82608695652173,225.0,2026
2026-03-22 18:50:00-04:00,2026-03-22 18:55:00-04:00,2026-03-22 18:55:00-04:00,LONG,286123,24058.25,24051.0,24051.25,24065.25,28,-145.0,14.2,-149.2,-1.0657142857142856,STOP,2026-03-23,1.2914438502673797,54.20289855072463,70.0,2026
2026-03-23 18:05:00-04:00,2026-03-23 18:10:00-04:00,2026-03-23 18:10:00-04:00,SHORT,286390,24416.0,24427.25,24427.0,24405.0,44,-225.0,14.2,-229.2,-1.0418181818181818,STOP,2026-03-24,1.5681818181818181,88.0,138.0,2026
2026-03-23 18:55:00-04:00,2026-03-23 19:00:00-04:00,2026-03-23 19:01:00-04:00,LONG,286400,24486.25,24478.0,24478.25,24494.25,32,-165.0,14.2,-169.2,-1.0574999999999999,STOP,2026-03-24,2.3522727272727275,64.0,138.0,2026
2026-03-24 18:45:00-04:00,2026-03-24 18:50:00-04:00,2026-03-24 18:54:00-04:00,LONG,286674,24416.25,24407.75,24408.0,24424.5,33,-170.0,14.2,-174.2,-1.0557575757575757,STOP,2026-03-25,1.5060756075607562,64.40579710144927,97.0,2026
2026-03-24 19:45:00-04:00,2026-03-24 19:50:00-04:00,2026-03-24 20:01:00-04:00,SHORT,286686,24414.5,24406.25,24423.0,24406.0,34,165.0,14.2,160.8,0.9458823529411765,TARGET,2026-03-25,1.3811881188118813,67.33333333333333,93.0,2026
2026-03-25 18:05:00-04:00,2026-03-25 18:10:00-04:00,2026-03-25 18:17:00-04:00,SHORT,286942,24342.75,24331.0,24354.75,24330.75,48,235.0,14.2,230.8,0.9616666666666667,TARGET,2026-03-26,1.2624356775300172,101.3913043478261,128.0,2026
2026-03-25 18:55:00-04:00,2026-03-25 19:00:00-04:00,2026-03-25 19:00:00-04:00,SHORT,286952,24319.0,24310.0,24328.25,24309.75,37,180.0,14.2,175.8,0.9502702702702703,TARGET,2026-03-26,1.6569468267581478,73.73913043478261,112.0,2026
2026-03-26 18:05:00-04:00,2026-03-26 18:10:00-04:00,2026-03-26 18:11:00-04:00,LONG,287218,23836.25,23848.0,23824.25,23848.25,48,235.0,14.2,230.8,0.9616666666666667,TARGET,2026-03-27,1.5609551738583998,103.78260869565217,162.0,2026
2026-03-26 19:25:00-04:00,2026-03-26 19:30:00-04:00,2026-03-26 19:32:00-04:00,SHORT,287234,23848.5,23858.0,23857.75,23839.25,37,-190.0,14.2,-194.2,-1.0497297297297297,STOP,2026-03-27,1.5298165137614679,72.66666666666666,116.0,2026
2026-03-29 18:15:00-04:00,2026-03-29 18:20:00-04:00,2026-03-29 18:21:00-04:00,LONG,287496,23198.0,23209.75,23186.0,23210.0,48,235.0,14.2,230.8,0.9616666666666667,TARGET,2026-03-30,1.8147512864493995,101.3913043478261,184.0,2026
2026-03-29 18:45:00-04:00,2026-03-29 18:50:00-04:00,2026-03-29 18:50:00-04:00,SHORT,287502,23173.75,23182.75,23182.5,23165.0,35,-180.0,14.2,-184.2,-1.0525714285714285,STOP,2026-03-30,2.550127442650807,68.23188405797102,174.0,2026
2026-03-30 18:05:00-04:00,2026-03-30 18:10:00-04:00,2026-03-30 18:11:00-04:00,LONG,287770,23129.25,23117.0,23117.25,23141.25,48,-245.0,14.2,-249.2,-1.0383333333333333,STOP,2026-03-31,1.5581293706293706,99.47826086956522,155.0,2026
2026-03-30 19:05:00-04:00,2026-03-30 19:10:00-04:00,2026-03-30 19:10:00-04:00,SHORT,287782,23041.75,23033.0,23050.75,23032.75,36,175.0,14.2,170.8,0.948888888888889,TARGET,2026-03-31,2.3194444444444446,72.0,167.0,2026
2026-03-31 18:15:00-04:00,2026-03-31 18:20:00-04:00,2026-03-31 18:22:00-04:00,LONG,288048,23952.75,23940.5,23940.75,23964.75,48,-245.0,14.2,-249.2,-1.0383333333333333,STOP,2026-04-01,2.4867608120035305,98.52173913043478,245.0,2026
2026-03-31 19:30:00-04:00,2026-03-31 19:35:00-04:00,2026-03-31 19:35:00-04:00,LONG,288063,23985.25,23993.5,23976.75,23993.75,34,165.0,14.2,160.8,0.9458823529411765,TARGET,2026-04-01,1.2794117647058822,68.0,87.0,2026
2026-04-01 18:05:00-04:00,2026-04-01 18:10:00-04:00,2026-04-01 18:13:00-04:00,LONG,288322,24190.25,24178.25,24178.5,24202.0,47,-240.0,14.2,-244.2,-1.0391489361702126,STOP,2026-04-02,1.365491651205937,93.73913043478261,128.0,2026
2026-04-01 18:55:00-04:00,2026-04-01 19:00:00-04:00,2026-04-01 19:01:00-04:00,SHORT,288332,24174.75,24166.25,24183.5,24166.0,35,170.0,14.2,165.8,0.9474285714285715,TARGET,2026-04-02,1.8242115027829315,68.17391304347827,114.0,2026
2026-04-02 20:05:00-04:00,2026-04-02 20:10:00-04:00,2026-04-02 20:19:00-04:00,LONG,288622,24234.25,24223.0,24223.25,24245.25,44,-225.0,14.2,-229.2,-1.0418181818181818,STOP,2026-04-03,1.9160292650482207,87.15942028985508,167.0,2026
2026-04-02 22:25:00-04:00,2026-04-02 22:30:00-04:00,2026-04-02 22:34:00-04:00,SHORT,288650,24169.75,24162.25,24177.5,24162.0,31,150.0,14.2,145.8,0.9406451612903226,TARGET,2026-04-03,1.336421052631579,60.57971014492753,92.0,2026
2026-04-05 18:05:00-04:00,2026-04-05 18:10:00-04:00,2026-04-05 18:11:00-04:00,SHORT,288782,23998.75,23988.25,24009.5,23988.0,43,210.0,14.2,205.8,0.9572093023255814,TARGET,2026-04-06,5.262913223140496,84.17391304347827,443.0,2026
2026-04-05 18:35:00-04:00,2026-04-05 18:40:00-04:00,2026-04-05 18:40:00-04:00,SHORT,288788,24059.75,24067.25,24067.0,24052.5,29,-150.0,14.2,-154.2,-1.063448275862069,STOP,2026-04-06,2.4807395993836674,56.75362318840579,140.0,2026
2026-04-06 18:05:00-04:00,2026-04-06 18:10:00-04:00,2026-04-06 18:22:00-04:00,LONG,289058,24370.0,24359.25,24359.5,24380.5,42,-215.0,14.2,-219.2,-1.0438095238095237,STOP,2026-04-07,1.7784743991640544,83.21739130434783,148.0,2026
2026-04-06 18:35:00-04:00,2026-04-06 18:40:00-04:00,2026-04-06 18:40:00-04:00,SHORT,289064,24311.0,24318.25,24318.0,24304.0,28,-145.0,14.2,-149.2,-1.0657142857142856,STOP,2026-04-07,1.8746081504702197,55.47826086956521,104.0,2026
2026-04-07 18:25:00-04:00,2026-04-07 18:30:00-04:00,2026-04-07 18:30:00-04:00,LONG,289338,24610.25,24603.0,24603.25,24617.25,28,-145.0,14.2,-149.2,-1.0657142857142856,STOP,2026-04-08,1.4780564263322884,55.47826086956521,123.0,2026
2026-04-07 18:55:00-04:00,2026-04-07 19:00:00-04:00,2026-04-07 19:00:00-04:00,LONG,289344,24894.25,24901.75,24886.5,24902.0,31,150.0,14.2,145.8,0.9406451612903226,TARGET,2026-04-08,5.371473354231975,60.52173913043478,298.0,2026
2026-04-08 18:05:00-04:00,2026-04-08 18:10:00-04:00,2026-04-08 18:13:00-04:00,LONG,289610,25057.25,25047.25,25047.5,25067.0,39,-200.0,14.2,-204.2,-1.047179487179487,STOP,2026-04-09,1.4326599326599327,77.47826086956522,111.0,2026
2026-04-08 18:35:00-04:00,2026-04-08 18:40:00-04:00,2026-04-08 18:41:00-04:00,LONG,289616,25037.0,25030.25,25030.5,25043.5,26,-135.0,14.2,-139.2,-1.0707692307692307,STOP,2026-04-09,1.2971380471380471,51.65217391304348,67.0,2026
2026-04-09 18:30:00-04:00,2026-04-09 18:35:00-04:00,2026-04-09 18:35:00-04:00,SHORT,289891,25229.75,25223.75,25236.0,25223.5,25,120.0,14.2,115.8,0.9264,TARGET,2026-04-10,3.319657615112161,49.10144927536231,163.0,2026
2026-04-09 19:05:00-04:00,2026-04-09 19:10:00-04:00,2026-04-09 19:32:00-04:00,SHORT,289898,25210.25,25217.25,25217.0,25203.5,27,-140.0,14.2,-144.2,-1.068148148148148,STOP,2026-04-10,1.2881493506493507,53.565217391304344,69.0,2026
2026-04-12 18:10:00-04:00,2026-04-12 18:15:00-04:00,2026-04-12 18:16:00-04:00,LONG,290163,24998.25,24989.75,24990.0,25006.5,33,-170.0,14.2,-174.2,-1.0557575757575757,STOP,2026-04-13,2.6515151515151514,66.0,175.0,2026
2026-04-12 18:45:00-04:00,2026-04-12 18:50:00-04:00,2026-04-12 18:52:00-04:00,SHORT,290170,24940.75,24946.75,24946.5,24935.0,23,-120.0,14.2,-124.2,-1.08,STOP,2026-04-13,1.993831168831169,44.63768115942029,89.0,2026
2026-04-13 19:10:00-04:00,2026-04-13 19:15:00-04:00,2026-04-13 19:15:00-04:00,LONG,290451,25614.5,25608.0,25608.25,25620.75,25,-130.0,14.2,-134.2,-1.0735999999999999,STOP,2026-04-14,1.7209507042253522,49.391304347826086,85.0,2026
2026-04-13 19:50:00-04:00,2026-04-13 19:55:00-04:00,2026-04-13 19:55:00-04:00,SHORT,290459,25594.5,25588.75,25600.5,25588.5,24,115.0,14.2,110.8,0.9233333333333333,TARGET,2026-04-14,1.5214285714285716,46.666666666666664,71.0,2026
2026-04-14 18:10:00-04:00,2026-04-14 18:15:00-04:00,2026-04-14 18:18:00-04:00,LONG,290715,26004.25,26012.0,25996.25,26012.25,32,155.0,14.2,150.8,0.9425000000000001,TARGET,2026-04-15,1.5118881118881118,62.173913043478265,94.0,2026
2026-04-14 19:35:00-04:00,2026-04-14 19:40:00-04:00,2026-04-14 19:40:00-04:00,LONG,290732,26024.25,26029.5,26018.75,26029.75,22,105.0,14.2,100.8,0.9163636363636364,TARGET,2026-04-15,2.307692307692308,43.33333333333333,100.0,2026
2026-04-15 18:35:00-04:00,2026-04-15 18:40:00-04:00,2026-04-15 18:43:00-04:00,LONG,290996,26388.0,26383.0,26383.25,26392.75,19,-100.0,14.2,-104.2,-1.0968421052631578,STOP,2026-04-16,1.4181818181818182,36.347826086956516,52.0,2026
2026-04-15 19:50:00-04:00,2026-04-15 19:55:00-04:00,2026-04-15 20:01:00-04:00,LONG,291011,26409.75,26404.75,26405.0,26414.5,19,-100.0,14.2,-104.2,-1.0968421052631578,STOP,2026-04-16,2.473684210526316,38.0,94.0,2026
2026-04-16 19:20:00-04:00,2026-04-16 19:25:00-04:00,2026-04-16 19:29:00-04:00,LONG,291281,26485.75,26480.75,26481.0,26490.5,19,-100.0,14.2,-104.2,-1.0968421052631578,STOP,2026-04-17,1.4375000000000002,37.565217391304344,54.0,2026
2026-04-16 20:15:00-04:00,2026-04-16 20:20:00-04:00,2026-04-16 20:20:00-04:00,SHORT,291292,26472.75,26479.25,26479.0,26466.5,25,-130.0,14.2,-134.2,-1.0735999999999999,STOP,2026-04-17,1.6693548387096775,48.52173913043478,81.0,2026
2026-04-19 18:10:00-04:00,2026-04-19 18:15:00-04:00,2026-04-19 18:15:00-04:00,LONG,291543,26626.5,26619.75,26620.0,26633.0,26,-135.0,14.2,-139.2,-1.0707692307692307,STOP,2026-04-20,4.1423670668953685,50.69565217391305,210.0,2026
2026-04-19 18:40:00-04:00,2026-04-19 18:45:00-04:00,2026-04-19 18:45:00-04:00,LONG,291549,26651.5,26655.5,26647.25,26655.75,17,80.0,14.2,75.8,0.8917647058823529,TARGET,2026-04-20,1.864065180102916,33.79710144927536,63.0,2026
2026-04-20 20:30:00-04:00,2026-04-20 20:35:00-04:00,2026-04-20 20:39:00-04:00,SHORT,291847,26792.75,26787.5,26798.25,26787.25,22,105.0,14.2,100.8,0.9163636363636364,TARGET,2026-04-21,1.534366576819407,43.01449275362319,66.0,2026
2026-04-20 21:20:00-04:00,2026-04-20 21:25:00-04:00,2026-04-20 21:29:00-04:00,LONG,291857,26820.75,26825.75,26815.5,26826.0,21,100.0,14.2,95.8,0.9123809523809524,TARGET,2026-04-21,1.2777777777777777,41.47826086956522,53.0,2026
2026-04-21 18:05:00-04:00,2026-04-21 18:10:00-04:00,2026-04-21 18:10:00-04:00,LONG,292094,26750.5,26756.75,26744.0,26757.0,26,125.0,14.2,120.8,0.9292307692307692,TARGET,2026-04-22,2.361952861952862,51.65217391304348,122.0,2026
2026-04-21 19:50:00-04:00,2026-04-21 19:55:00-04:00,2026-04-21 20:01:00-04:00,LONG,292115,26772.5,26776.75,26768.0,26777.0,18,85.0,14.2,80.8,0.8977777777777778,TARGET,2026-04-22,1.4444444444444444,36.0,52.0,2026
2026-04-22 18:30:00-04:00,2026-04-22 18:35:00-04:00,2026-04-22 18:38:00-04:00,SHORT,292375,27082.75,27078.25,27087.5,27078.0,19,90.0,14.2,85.8,0.903157894736842,TARGET,2026-04-23,1.4856459330143543,36.347826086956516,54.0,2026
2026-04-22 20:05:00-04:00,2026-04-22 20:10:00-04:00,2026-04-22 20:10:00-04:00,SHORT,292394,27081.5,27075.25,27088.0,27075.0,26,125.0,14.2,120.8,0.9292307692307692,TARGET,2026-04-23,1.5229202037351444,51.21739130434783,78.0,2026
2026-04-23 18:40:00-04:00,2026-04-23 18:45:00-04:00,2026-04-23 18:45:00-04:00,SHORT,292653,27028.0,27033.25,27033.0,27023.0,20,-105.0,14.2,-109.2,-1.092,STOP,2026-04-24,1.5175953079178885,39.53623188405797,60.0,2026
2026-04-23 19:35:00-04:00,2026-04-23 19:40:00-04:00,2026-04-23 19:40:00-04:00,LONG,292664,27072.5,27067.0,27067.25,27077.75,21,-110.0,14.2,-114.2,-1.0876190476190477,STOP,2026-04-24,2.1048387096774195,41.33333333333333,87.0,2026
2026-04-26 18:05:00-04:00,2026-04-26 18:10:00-04:00,2026-04-26 18:11:00-04:00,SHORT,292922,27360.25,27352.5,27368.25,27352.25,32,155.0,14.2,150.8,0.9425000000000001,TARGET,2026-04-27,5.677622377622377,62.173913043478265,353.0,2026
2026-04-26 18:55:00-04:00,2026-04-26 19:00:00-04:00,2026-04-26 19:04:00-04:00,LONG,292932,27394.5,27388.5,27388.75,27400.25,23,-120.0,14.2,-124.2,-1.08,STOP,2026-04-27,1.7238029146426093,45.91304347826087,72.0,2026
2026-04-27 18:05:00-04:00,2026-04-27 18:10:00-04:00,2026-04-27 18:15:00-04:00,LONG,293198,27475.75,27483.25,27468.0,27483.5,31,150.0,14.2,145.8,0.9406451612903226,TARGET,2026-04-28,1.9275568181818181,61.21739130434783,118.0,2026
