sample,utc,new_york,pacific,open,high,low,close
S08,2020-01-07T15:18:00+00:00,2020-01-07T10:18:00-05:00,2020-01-07T07:18:00-08:00,12165.75,12171.0,12165.75,12170.5
S08,2020-01-07T15:19:00+00:00,2020-01-07T10:19:00-05:00,2020-01-07T07:19:00-08:00,12170.5,12170.75,12167.0,12168.0
S08,2020-01-07T15:20:00+00:00,2020-01-07T10:20:00-05:00,2020-01-07T07:20:00-08:00,12168.0,12168.25,12164.5,12166.5
S08,2020-01-07T15:21:00+00:00,2020-01-07T10:21:00-05:00,2020-01-07T07:21:00-08:00,12166.75,12169.25,12165.0,12167.5
S08,2020-01-07T15:22:00+00:00,2020-01-07T10:22:00-05:00,2020-01-07T07:22:00-08:00,12167.5,12172.0,12166.5,12170.5
S08,2020-01-07T15:23:00+00:00,2020-01-07T10:23:00-05:00,2020-01-07T07:23:00-08:00,12170.25,12171.25,12167.5,12168.0
S08,2020-01-07T15:24:00+00:00,2020-01-07T10:24:00-05:00,2020-01-07T07:24:00-08:00,12167.5,12169.5,12164.5,12165.0
S08,2020-01-07T15:25:00+00:00,2020-01-07T10:25:00-05:00,2020-01-07T07:25:00-08:00,12164.75,12167.5,12161.75,12162.0
S08,2020-01-07T15:26:00+00:00,2020-01-07T10:26:00-05:00,2020-01-07T07:26:00-08:00,12162.0,12164.0,12154.25,12157.25
S08,2020-01-07T15:27:00+00:00,2020-01-07T10:27:00-05:00,2020-01-07T07:27:00-08:00,12157.25,12159.25,12155.5,12156.25
S08,2020-01-07T15:28:00+00:00,2020-01-07T10:28:00-05:00,2020-01-07T07:28:00-08:00,12156.25,12156.75,12152.25,12154.0
S08,2020-01-07T15:29:00+00:00,2020-01-07T10:29:00-05:00,2020-01-07T07:29:00-08:00,12153.75,12157.25,12151.75,12157.0
S08,2020-01-07T15:30:00+00:00,2020-01-07T10:30:00-05:00,2020-01-07T07:30:00-08:00,12157.0,12163.5,12156.0,12163.25
S08,2020-01-07T15:31:00+00:00,2020-01-07T10:31:00-05:00,2020-01-07T07:31:00-08:00,12163.0,12169.5,12161.0,12161.25
S08,2020-01-07T15:32:00+00:00,2020-01-07T10:32:00-05:00,2020-01-07T07:32:00-08:00,12161.25,12162.25,12145.75,12146.0
S08,2020-01-07T15:33:00+00:00,2020-01-07T10:33:00-05:00,2020-01-07T07:33:00-08:00,12146.25,12149.25,12139.75,12148.0
S08,2020-01-07T15:34:00+00:00,2020-01-07T10:34:00-05:00,2020-01-07T07:34:00-08:00,12148.0,12152.75,12145.5,12148.0
S08,2020-01-07T15:35:00+00:00,2020-01-07T10:35:00-05:00,2020-01-07T07:35:00-08:00,12147.75,12151.75,12145.5,12151.0
S08,2020-01-07T15:36:00+00:00,2020-01-07T10:36:00-05:00,2020-01-07T07:36:00-08:00,12151.25,12153.75,12147.5,12150.75
S08,2020-01-07T15:37:00+00:00,2020-01-07T10:37:00-05:00,2020-01-07T07:37:00-08:00,12150.5,12153.5,12149.25,12153.5
S08,2020-01-07T15:38:00+00:00,2020-01-07T10:38:00-05:00,2020-01-07T07:38:00-08:00,12153.5,12157.75,12153.0,12154.5
S08,2020-01-07T15:39:00+00:00,2020-01-07T10:39:00-05:00,2020-01-07T07:39:00-08:00,12154.75,12158.0,12153.0,12155.0
S08,2020-01-07T15:40:00+00:00,2020-01-07T10:40:00-05:00,2020-01-07T07:40:00-08:00,12155.25,12155.75,12151.75,12154.0
S08,2020-01-07T15:41:00+00:00,2020-01-07T10:41:00-05:00,2020-01-07T07:41:00-08:00,12153.75,12157.5,12151.75,12153.75
S08,2020-01-07T15:42:00+00:00,2020-01-07T10:42:00-05:00,2020-01-07T07:42:00-08:00,12153.75,12157.0,12151.75,12151.75
S08,2020-01-07T15:43:00+00:00,2020-01-07T10:43:00-05:00,2020-01-07T07:43:00-08:00,12151.75,12154.25,12151.25,12152.25
S08,2020-01-07T15:44:00+00:00,2020-01-07T10:44:00-05:00,2020-01-07T07:44:00-08:00,12152.25,12155.0,12151.5,12154.25
S08,2020-01-07T15:45:00+00:00,2020-01-07T10:45:00-05:00,2020-01-07T07:45:00-08:00,12154.5,12159.0,12154.5,12156.5
S08,2020-01-07T15:46:00+00:00,2020-01-07T10:46:00-05:00,2020-01-07T07:46:00-08:00,12156.5,12159.0,12155.5,12158.5
S08,2020-01-07T15:47:00+00:00,2020-01-07T10:47:00-05:00,2020-01-07T07:47:00-08:00,12158.75,12159.0,12156.5,12158.75
S08,2020-01-07T15:48:00+00:00,2020-01-07T10:48:00-05:00,2020-01-07T07:48:00-08:00,12159.0,12162.5,12157.75,12161.5
S08,2020-01-07T15:49:00+00:00,2020-01-07T10:49:00-05:00,2020-01-07T07:49:00-08:00,12161.25,12161.75,12158.5,12161.0
S08,2020-01-07T15:50:00+00:00,2020-01-07T10:50:00-05:00,2020-01-07T07:50:00-08:00,12161.0,12162.0,12158.75,12159.25
S08,2020-01-07T15:51:00+00:00,2020-01-07T10:51:00-05:00,2020-01-07T07:51:00-08:00,12159.25,12160.75,12156.5,12157.75
S08,2020-01-07T15:52:00+00:00,2020-01-07T10:52:00-05:00,2020-01-07T07:52:00-08:00,12158.0,12161.0,12155.5,12157.25
S08,2020-01-07T15:53:00+00:00,2020-01-07T10:53:00-05:00,2020-01-07T07:53:00-08:00,12157.5,12159.75,12156.5,12159.0
S08,2020-01-07T15:54:00+00:00,2020-01-07T10:54:00-05:00,2020-01-07T07:54:00-08:00,12159.0,12163.0,12158.5,12161.75
S08,2020-01-07T15:55:00+00:00,2020-01-07T10:55:00-05:00,2020-01-07T07:55:00-08:00,12161.75,12163.75,12161.25,12162.0
S08,2020-01-07T15:56:00+00:00,2020-01-07T10:56:00-05:00,2020-01-07T07:56:00-08:00,12162.0,12164.25,12160.25,12163.5
S08,2020-01-07T15:57:00+00:00,2020-01-07T10:57:00-05:00,2020-01-07T07:57:00-08:00,12163.25,12168.75,12163.25,12168.0
S08,2020-01-07T15:58:00+00:00,2020-01-07T10:58:00-05:00,2020-01-07T07:58:00-08:00,12168.0,12172.0,12166.75,12169.75
S08,2020-01-07T15:59:00+00:00,2020-01-07T10:59:00-05:00,2020-01-07T07:59:00-08:00,12170.0,12176.0,12168.25,12173.0
S09,2020-01-08T15:21:00+00:00,2020-01-08T10:21:00-05:00,2020-01-08T07:21:00-08:00,12187.75,12191.5,12186.75,12188.0
S09,2020-01-08T15:22:00+00:00,2020-01-08T10:22:00-05:00,2020-01-08T07:22:00-08:00,12188.25,12188.5,12182.25,12185.0
S09,2020-01-08T15:23:00+00:00,2020-01-08T10:23:00-05:00,2020-01-08T07:23:00-08:00,12185.0,12186.5,12183.25,12184.75
S09,2020-01-08T15:24:00+00:00,2020-01-08T10:24:00-05:00,2020-01-08T07:24:00-08:00,12185.0,12185.25,12182.25,12185.0
S09,2020-01-08T15:25:00+00:00,2020-01-08T10:25:00-05:00,2020-01-08T07:25:00-08:00,12185.0,12185.5,12181.0,12181.5
S09,2020-01-08T15:26:00+00:00,2020-01-08T10:26:00-05:00,2020-01-08T07:26:00-08:00,12181.75,12184.75,12181.75,12182.0
S09,2020-01-08T15:27:00+00:00,2020-01-08T10:27:00-05:00,2020-01-08T07:27:00-08:00,12181.75,12183.0,12178.5,12180.25
S09,2020-01-08T15:28:00+00:00,2020-01-08T10:28:00-05:00,2020-01-08T07:28:00-08:00,12180.75,12181.25,12178.0,12178.75
S09,2020-01-08T15:29:00+00:00,2020-01-08T10:29:00-05:00,2020-01-08T07:29:00-08:00,12178.5,12179.5,12177.25,12179.25
S09,2020-01-08T15:30:00+00:00,2020-01-08T10:30:00-05:00,2020-01-08T07:30:00-08:00,12179.25,12180.5,12178.25,12180.5
S09,2020-01-08T15:31:00+00:00,2020-01-08T10:31:00-05:00,2020-01-08T07:31:00-08:00,12180.5,12181.5,12176.25,12178.75
S09,2020-01-08T15:32:00+00:00,2020-01-08T10:32:00-05:00,2020-01-08T07:32:00-08:00,12178.75,12182.5,12177.0,12181.75
S09,2020-01-08T15:33:00+00:00,2020-01-08T10:33:00-05:00,2020-01-08T07:33:00-08:00,12182.0,12186.0,12180.75,12182.25
S09,2020-01-08T15:34:00+00:00,2020-01-08T10:34:00-05:00,2020-01-08T07:34:00-08:00,12182.25,12182.25,12176.75,12178.0
S09,2020-01-08T15:35:00+00:00,2020-01-08T10:35:00-05:00,2020-01-08T07:35:00-08:00,12178.5,12180.5,12176.5,12177.25
S09,2020-01-08T15:36:00+00:00,2020-01-08T10:36:00-05:00,2020-01-08T07:36:00-08:00,12177.25,12179.25,12174.5,12179.0
S09,2020-01-08T15:37:00+00:00,2020-01-08T10:37:00-05:00,2020-01-08T07:37:00-08:00,12179.0,12181.5,12178.5,12179.75
S09,2020-01-08T15:38:00+00:00,2020-01-08T10:38:00-05:00,2020-01-08T07:38:00-08:00,12179.75,12180.75,12177.75,12178.25
S09,2020-01-08T15:39:00+00:00,2020-01-08T10:39:00-05:00,2020-01-08T07:39:00-08:00,12178.0,12179.25,12174.5,12178.25
S09,2020-01-08T15:40:00+00:00,2020-01-08T10:40:00-05:00,2020-01-08T07:40:00-08:00,12178.5,12181.25,12178.5,12179.75
S09,2020-01-08T15:41:00+00:00,2020-01-08T10:41:00-05:00,2020-01-08T07:41:00-08:00,12179.75,12181.5,12177.25,12178.0
S09,2020-01-08T15:42:00+00:00,2020-01-08T10:42:00-05:00,2020-01-08T07:42:00-08:00,12177.75,12178.75,12175.5,12175.75
S09,2020-01-08T15:43:00+00:00,2020-01-08T10:43:00-05:00,2020-01-08T07:43:00-08:00,12175.75,12175.75,12173.0,12174.75
S09,2020-01-08T15:44:00+00:00,2020-01-08T10:44:00-05:00,2020-01-08T07:44:00-08:00,12174.5,12174.5,12171.75,12172.5
S09,2020-01-08T15:45:00+00:00,2020-01-08T10:45:00-05:00,2020-01-08T07:45:00-08:00,12172.25,12172.5,12169.5,12170.75
S09,2020-01-08T15:46:00+00:00,2020-01-08T10:46:00-05:00,2020-01-08T07:46:00-08:00,12171.0,12172.25,12169.0,12171.5
S09,2020-01-08T15:47:00+00:00,2020-01-08T10:47:00-05:00,2020-01-08T07:47:00-08:00,12171.25,12172.5,12170.0,12170.0
S09,2020-01-08T15:48:00+00:00,2020-01-08T10:48:00-05:00,2020-01-08T07:48:00-08:00,12170.0,12171.25,12169.0,12169.75
S09,2020-01-08T15:49:00+00:00,2020-01-08T10:49:00-05:00,2020-01-08T07:49:00-08:00,12169.75,12169.75,12157.75,12159.25
S09,2020-01-08T15:50:00+00:00,2020-01-08T10:50:00-05:00,2020-01-08T07:50:00-08:00,12159.5,12160.5,12153.0,12160.0
S10,2020-01-23T15:46:00+00:00,2020-01-23T10:46:00-05:00,2020-01-23T07:46:00-08:00,12499.0,12500.25,12495.5,12496.5
S10,2020-01-23T15:47:00+00:00,2020-01-23T10:47:00-05:00,2020-01-23T07:47:00-08:00,12496.75,12497.75,12494.0,12494.5
S10,2020-01-23T15:48:00+00:00,2020-01-23T10:48:00-05:00,2020-01-23T07:48:00-08:00,12494.75,12496.5,12488.25,12490.0
S10,2020-01-23T15:49:00+00:00,2020-01-23T10:49:00-05:00,2020-01-23T07:49:00-08:00,12489.75,12491.75,12487.5,12489.25
S10,2020-01-23T15:50:00+00:00,2020-01-23T10:50:00-05:00,2020-01-23T07:50:00-08:00,12489.5,12494.75,12489.0,12491.0
S10,2020-01-23T15:51:00+00:00,2020-01-23T10:51:00-05:00,2020-01-23T07:51:00-08:00,12491.25,12494.25,12490.25,12493.0
S10,2020-01-23T15:52:00+00:00,2020-01-23T10:52:00-05:00,2020-01-23T07:52:00-08:00,12493.0,12496.25,12493.0,12494.0
S10,2020-01-23T15:53:00+00:00,2020-01-23T10:53:00-05:00,2020-01-23T07:53:00-08:00,12494.25,12496.75,12494.25,12495.25
S10,2020-01-23T15:54:00+00:00,2020-01-23T10:54:00-05:00,2020-01-23T07:54:00-08:00,12495.75,12497.0,12492.25,12492.75
S10,2020-01-23T15:55:00+00:00,2020-01-23T10:55:00-05:00,2020-01-23T07:55:00-08:00,12492.75,12493.75,12486.5,12486.5
